survey_response_id,survey_id,region_id,response_id,characteristic_id,respondents_count
1074,1,7,1,52,17028
1075,1,7,1,53,341701
1076,1,7,2,35,815495
1077,1,7,2,36,293916
1078,1,7,2,37,178094
1079,1,7,2,38,144245
1080,1,7,2,39,740430
1081,1,7,2,40,541288
1082,1,7,2,41,105063
1083,1,7,2,42,371075
1084,1,7,2,43,436009
1085,1,7,2,44,269881
1086,1,7,2,45,38413
1087,1,7,2,46,131421
1088,1,7,2,47,63712
1089,1,7,2,48,111870
1090,1,7,2,49,18273
1091,1,7,2,50,75374
1092,1,7,2,51,0
1093,1,7,2,52,227734
1094,1,7,2,53,2414005
1095,1,7,3,35,0
1096,1,7,3,36,0
1097,1,7,3,37,0
1098,1,7,3,38,0
1099,1,7,3,39,0
1100,1,7,3,40,0
1101,1,7,3,41,0
1102,1,7,3,42,0
1103,1,7,3,43,0
1104,1,7,3,44,0
1105,1,7,3,45,0
1106,1,7,3,46,0
1107,1,7,3,47,0
1108,1,7,3,48,0
1109,1,7,3,49,0
1110,1,7,3,50,0
1111,1,7,3,51,0
1112,1,7,3,52,0
1113,1,7,3,53,49353
1114,1,8,1,1,9949
1115,1,8,1,2,79626
1116,1,8,1,3,60141
1117,1,8,1,4,63086
1118,1,8,1,5,45579
1119,1,8,2,1,188572
1120,1,8,2,2,485812
1121,1,8,2,3,678955
1122,1,8,2,4,508299
1123,1,8,2,5,578726
1124,1,8,3,1,4362
1125,1,8,3,2,6744
1126,1,8,3,3,0
1127,1,8,3,4,20590
1128,1,8,3,5,1983
1129,1,8,1,6,97650
1130,1,8,1,7,160732
1131,1,8,2,6,1195342
1132,1,8,2,7,1245021
1133,1,8,3,6,19586
1134,1,8,3,7,14092
1135,1,8,1,8,41601
1136,1,8,1,9,183489
1137,1,8,1,10,13482
1138,1,8,1,11,10479
1139,1,8,1,12,9330
1140,1,8,2,8,359816
1141,1,8,2,9,1679524
1142,1,8,2,10,215312
1143,1,8,2,11,124303
1144,1,8,2,12,61408
1145,1,8,3,8,15028
1146,1,8,3,9,3920
1147,1,8,3,10,8859
1148,1,8,3,11,0
1149,1,8,3,12,5872
1150,1,8,1,13,15007
1151,1,8,1,14,37742
1152,1,8,1,15,83744
1153,1,8,1,16,121889
1154,1,8,2,13,170111
1155,1,8,2,14,758662
1156,1,8,2,15,627264
1157,1,8,2,16,884327
1158,1,8,3,13,11731
1159,1,8,3,14,0
1160,1,8,3,15,12024
1161,1,8,3,16,9924
1162,1,8,1,17,152691
1163,1,8,1,18,15341
1164,1,8,1,19,25823
1165,1,8,1,20,63577
1166,1,8,1,21,949
1167,1,8,2,17,1440238
1168,1,8,2,18,46559
1169,1,8,2,19,309632
1170,1,8,2,20,626883
1171,1,8,2,21,17052
1172,1,8,3,17,0
1173,1,8,3,18,0
1174,1,8,3,19,0
1175,1,8,3,20,0
1176,1,8,3,21,33678
1177,1,8,1,22,6587
1178,1,8,1,23,13695
1179,1,8,1,24,5164
1180,1,8,1,25,25140
1181,1,8,1,26,18159
1182,1,8,1,27,38078
1183,1,8,1,28,29244
1184,1,8,1,29,23322
1185,1,8,1,30,98990
1186,1,8,2,22,200038
1187,1,8,2,23,163557
1188,1,8,2,24,218940
1189,1,8,2,25,249734
1190,1,8,2,26,190716
1191,1,8,2,27,314152
1192,1,8,2,28,173946
1193,1,8,2,29,214954
1194,1,8,2,30,714325
1195,1,8,3,22,0
1196,1,8,3,23,0
1197,1,8,3,24,0
1198,1,8,3,25,0
1199,1,8,3,26,0
1200,1,8,3,27,0
1201,1,8,3,28,0
1202,1,8,3,29,0
1203,1,8,3,30,33678
1204,1,8,1,31,37850
1205,1,8,1,32,220531
1206,1,8,1,33,0
1207,1,8,1,34,0
1208,1,8,2,31,234767
1209,1,8,2,32,2196384
1210,1,8,2,33,4970
1211,1,8,2,34,4242
1212,1,8,3,31,0
1213,1,8,3,32,0
1214,1,8,3,33,0
1215,1,8,3,34,33678
1216,1,8,1,35,0
1217,1,8,1,36,0
1218,1,8,1,37,7651
1219,1,8,1,38,0
1220,1,8,1,39,0
1221,1,8,1,40,1916
1222,1,8,1,41,0
1223,1,8,1,42,2663
1224,1,8,1,43,7651
1225,1,8,1,44,0
1226,1,8,1,45,0
1227,1,8,1,46,0
1228,1,8,1,47,0
1229,1,8,1,48,0
1230,1,8,1,49,0
1231,1,8,1,50,0
1232,1,8,1,51,0
1233,1,8,1,52,19625
1234,1,8,1,53,236093
1235,1,8,2,35,570944
1236,1,8,2,36,197468
1237,1,8,2,37,89296
1238,1,8,2,38,82169
1239,1,8,2,39,560277
1240,1,8,2,40,261075
1241,1,8,2,41,100398
1242,1,8,2,42,173606
1243,1,8,2,43,178932
1244,1,8,2,44,88995
1245,1,8,2,45,11680
1246,1,8,2,46,47276
1247,1,8,2,47,27516
1248,1,8,2,48,45827
1249,1,8,2,49,27131
1250,1,8,2,50,17191
1251,1,8,2,51,0
1252,1,8,2,52,92801
1253,1,8,2,53,1434728
1254,1,8,3,35,0
1255,1,8,3,36,0
1256,1,8,3,37,0
1257,1,8,3,38,0
1258,1,8,3,39,0
1259,1,8,3,40,0
1260,1,8,3,41,0
1261,1,8,3,42,0
1262,1,8,3,43,0
1263,1,8,3,44,0
1264,1,8,3,45,0
1265,1,8,3,46,0
1266,1,8,3,47,0
1267,1,8,3,48,0
1268,1,8,3,49,0
1269,1,8,3,50,0
1270,1,8,3,51,0
1271,1,8,3,52,0
1272,1,8,3,53,33678
1273,1,9,1,1,0
1274,1,9,1,2,14633
1275,1,9,1,3,20800
1276,1,9,1,4,16519
1277,1,9,1,5,6011
1278,1,9,2,1,34461
1279,1,9,2,2,158945
1280,1,9,2,3,198786
1281,1,9,2,4,123099
1282,1,9,2,5,175397
1283,1,9,3,1,3858
1284,1,9,3,2,1305
1285,1,9,3,3,0
1286,1,9,3,4,0
1287,1,9,3,5,823
1288,1,9,1,6,21419
1289,1,9,1,7,36544
1290,1,9,2,6,335470
1291,1,9,2,7,355217
1292,1,9,3,6,1135
1293,1,9,3,7,4852
1294,1,9,1,8,1887
1295,1,9,1,9,48119
1296,1,9,1,10,5390
1297,1,9,1,11,1890
1298,1,9,1,12,678
1299,1,9,2,8,81686
1300,1,9,2,9,447048
1301,1,9,2,10,129587
1302,1,9,2,11,18201
1303,1,9,2,12,14164
1304,1,9,3,8,1899
1305,1,9,3,9,2818
1306,1,9,3,10,330
1307,1,9,3,11,939
1308,1,9,3,12,0
1309,1,9,1,13,1029
1310,1,9,1,14,16151
1311,1,9,1,15,13579
1312,1,9,1,16,27204
1313,1,9,2,13,43217
1314,1,9,2,14,267999
1315,1,9,2,15,186932
1316,1,9,2,16,192539
1317,1,9,3,13,0
1318,1,9,3,14,1899
1319,1,9,3,15,2586
1320,1,9,3,16,1501
1321,1,9,1,17,35355
1322,1,9,1,18,1310
1323,1,9,1,19,9266
1324,1,9,1,20,11718
1325,1,9,1,21,314
1326,1,9,2,17,411089
1327,1,9,2,18,26588
1328,1,9,2,19,73886
1329,1,9,2,20,169463
1330,1,9,2,21,9660
1331,1,9,3,17,0
1332,1,9,3,18,196
1333,1,9,3,19,0
1334,1,9,3,20,0
1335,1,9,3,21,5791
1336,1,9,1,22,6044
1337,1,9,1,23,327
1338,1,9,1,24,1260
1339,1,9,1,25,4505
1340,1,9,1,26,6351
1341,1,9,1,27,6966
1342,1,9,1,28,2996
1343,1,9,1,29,6698
1344,1,9,1,30,22816
1345,1,9,2,22,45892
1346,1,9,2,23,61755
1347,1,9,2,24,78625
1348,1,9,2,25,91198
1349,1,9,2,26,60703
1350,1,9,2,27,88067
1351,1,9,2,28,64880
1352,1,9,2,29,16843
1353,1,9,2,30,182726
1354,1,9,3,22,0
1355,1,9,3,23,0
1356,1,9,3,24,0
1357,1,9,3,25,0
1358,1,9,3,26,0
1359,1,9,3,27,0
1360,1,9,3,28,0
1361,1,9,3,29,0
1362,1,9,3,30,5987
1363,1,9,1,31,1543
1364,1,9,1,32,56420
1365,1,9,1,33,0
1366,1,9,1,34,0
1367,1,9,2,31,81395
1368,1,9,2,32,607052
1369,1,9,2,33,1063
1370,1,9,2,34,1177
1371,1,9,3,31,0
1372,1,9,3,32,0
1373,1,9,3,33,0
1374,1,9,3,34,5987
1375,1,9,1,35,0
1376,1,9,1,36,0
1377,1,9,1,37,0
1378,1,9,1,38,0
1379,1,9,1,39,0
1380,1,9,1,40,0
1381,1,9,1,41,0
1382,1,9,1,42,0
1383,1,9,1,43,0
1384,1,9,1,44,0
1385,1,9,1,45,0
1386,1,9,1,46,0
1387,1,9,1,47,0
1388,1,9,1,48,0
1389,1,9,1,49,0
1390,1,9,1,50,0
1391,1,9,1,51,0
1392,1,9,1,52,0
1393,1,9,1,53,57963
1394,1,9,2,35,149907
1395,1,9,2,36,74160
1396,1,9,2,37,26007
1397,1,9,2,38,23361
1398,1,9,2,39,154845
1399,1,9,2,40,122080
1400,1,9,2,41,30731
1401,1,9,2,42,46125
1402,1,9,2,43,49919
1403,1,9,2,44,25768
1404,1,9,2,45,1829
1405,1,9,2,46,6218
1406,1,9,2,47,11531
1407,1,9,2,48,2874
1408,1,9,2,49,6805
1409,1,9,2,50,2602
1410,1,9,2,51,3711
1411,1,9,2,52,16264
1412,1,9,2,53,348961
1413,1,9,3,35,0
1414,1,9,3,36,0
1415,1,9,3,37,0
1416,1,9,3,38,0
1417,1,9,3,39,0
1418,1,9,3,40,0
1419,1,9,3,41,0
1420,1,9,3,42,0
1421,1,9,3,43,0
1422,1,9,3,44,0
1423,1,9,3,45,0
1424,1,9,3,46,0
1425,1,9,3,47,0
1426,1,9,3,48,0
1427,1,9,3,49,0
1428,1,9,3,50,0
1429,1,9,3,51,0
1430,1,9,3,52,0
1431,1,9,3,53,5987
1432,1,10,1,1,1205
1433,1,10,1,2,18340
1434,1,10,1,3,5828
1435,1,10,1,4,7846
1436,1,10,1,5,8468
1437,1,10,2,1,27947
1438,1,10,2,2,190007
1439,1,10,2,3,124728
1440,1,10,2,4,68144
1441,1,10,2,5,85235
1442,1,10,3,1,3060
1443,1,10,3,2,0
1444,1,10,3,3,0
1445,1,10,3,4,312
1446,1,10,3,5,1516
1447,1,10,1,6,19959
1448,1,10,1,7,21727
1449,1,10,2,6,229657
1450,1,10,2,7,266404
1451,1,10,3,6,1892
1452,1,10,3,7,2996
1453,1,10,1,8,2863
1454,1,10,1,9,26621
1455,1,10,1,10,8743
1456,1,10,1,11,1752
1457,1,10,1,12,1707
1458,1,10,2,8,39136
1459,1,10,2,9,204162
1460,1,10,2,10,217407
1461,1,10,2,11,17561
1462,1,10,2,12,17795
1463,1,10,3,8,0
1464,1,10,3,9,1510
1465,1,10,3,10,3378
1466,1,10,3,11,0
1467,1,10,3,12,0
1468,1,10,1,13,3919
1469,1,10,1,14,4933
1470,1,10,1,15,17191
1471,1,10,1,16,15643
1472,1,10,2,13,10855
1473,1,10,2,14,100402
1474,1,10,2,15,91601
1475,1,10,2,16,293202
1476,1,10,3,13,0
1477,1,10,3,14,1426
1478,1,10,3,15,302
1479,1,10,3,16,3159
1480,1,10,1,17,11781
1481,1,10,1,18,179
1482,1,10,1,19,3002
1483,1,10,1,20,26725
1484,1,10,1,21,0
1485,1,10,2,17,179595
1486,1,10,2,18,15685
1487,1,10,2,19,65603
1488,1,10,2,20,230991
1489,1,10,2,21,4187
1490,1,10,3,17,0
1491,1,10,3,18,0
1492,1,10,3,19,0
1493,1,10,3,20,0
1494,1,10,3,21,4888
1495,1,10,1,22,4009
1496,1,10,1,23,630
1497,1,10,1,24,16342
1498,1,10,1,25,400
1499,1,10,1,26,1257
1500,1,10,1,27,1705
1501,1,10,1,28,3239
1502,1,10,1,29,6649
1503,1,10,1,30,7455
1504,1,10,2,22,41027
1505,1,10,2,23,16802
1506,1,10,2,24,20667
1507,1,10,2,25,55294
1508,1,10,2,26,35823
1509,1,10,2,27,63770
1510,1,10,2,28,40190
1511,1,10,2,29,66552
1512,1,10,2,30,155936
1513,1,10,3,22,0
1514,1,10,3,23,0
1515,1,10,3,24,0
1516,1,10,3,25,0
1517,1,10,3,26,0
1518,1,10,3,27,0
1519,1,10,3,28,0
1520,1,10,3,29,0
1521,1,10,3,30,4888
1522,1,10,1,31,4277
1523,1,10,1,32,36804
1524,1,10,1,33,606
1525,1,10,1,34,0
1526,1,10,2,31,21846
1527,1,10,2,32,465413
1528,1,10,2,33,8502
1529,1,10,2,34,299
1530,1,10,3,31,0
1531,1,10,3,32,0
1532,1,10,3,33,0
1533,1,10,3,34,4888
1534,1,10,1,35,0
1535,1,10,1,36,0
1536,1,10,1,37,0
1537,1,10,1,38,0
1538,1,10,1,39,0
1539,1,10,1,40,0
1540,1,10,1,41,0
1541,1,10,1,42,0
1542,1,10,1,43,0
1543,1,10,1,44,0
1544,1,10,1,45,0
1545,1,10,1,46,0
1546,1,10,1,47,0
1547,1,10,1,48,0
1548,1,10,1,49,0
1549,1,10,1,50,0
1550,1,10,1,51,0
1551,1,10,1,52,1753
1552,1,10,1,53,39933
1553,1,10,2,35,85509
1554,1,10,2,36,42730
1555,1,10,2,37,10965
1556,1,10,2,38,18551
1557,1,10,2,39,106532
1558,1,10,2,40,43017
1559,1,10,2,41,12599
1560,1,10,2,42,35199
1561,1,10,2,43,34377
1562,1,10,2,44,18401
1563,1,10,2,45,4406
1564,1,10,2,46,9764
1565,1,10,2,47,12079
1566,1,10,2,48,5065
1567,1,10,2,49,10515
1568,1,10,2,50,5019
1569,1,10,2,51,0
1570,1,10,2,52,16370
1571,1,10,2,53,325580
1572,1,10,3,35,0
1573,1,10,3,36,0
1574,1,10,3,37,0
1575,1,10,3,38,0
1576,1,10,3,39,0
1577,1,10,3,40,0
1578,1,10,3,41,0
1579,1,10,3,42,0
1580,1,10,3,43,0
1581,1,10,3,44,0
1582,1,10,3,45,0
1583,1,10,3,46,0
1584,1,10,3,47,0
1585,1,10,3,48,0
1586,1,10,3,49,0
1587,1,10,3,50,0
1588,1,10,3,51,0
1589,1,10,3,52,0
1590,1,10,3,53,4888
1591,1,11,1,1,78679
1592,1,11,1,2,200371
1593,1,11,1,3,208828
1594,1,11,1,4,114746
1595,1,11,1,5,547178
1596,1,11,2,1,1646576
1597,1,11,2,2,3479112
1598,1,11,2,3,3689136
1599,1,11,2,4,2732327
1600,1,11,2,5,3997892
1601,1,11,3,1,175477
1602,1,11,3,2,123426
1603,1,11,3,3,57940
1604,1,11,3,4,0
1605,1,11,3,5,33698
1606,1,11,1,6,471251
1607,1,11,1,7,678551
1608,1,11,2,6,7448783
1609,1,11,2,7,8096259
1610,1,11,3,6,268985
1611,1,11,3,7,121556
1612,1,11,1,8,130686
1613,1,11,1,9,804542
1614,1,11,1,10,152603
1615,1,11,1,11,45187
1616,1,11,1,12,16784
1617,1,11,2,8,4139336
1618,1,11,2,9,8551145
1619,1,11,2,10,2156303
1620,1,11,2,11,241820
1621,1,11,2,12,456438
1622,1,11,3,8,111862
1623,1,11,3,9,165186
1624,1,11,3,10,103702
1625,1,11,3,11,9791
1626,1,11,3,12,0
1627,1,11,1,13,23743
1628,1,11,1,14,194253
1629,1,11,1,15,318295
1630,1,11,1,16,613510
1631,1,11,2,13,1055880
1632,1,11,2,14,5648924
1633,1,11,2,15,4661083
1634,1,11,2,16,4179155
1635,1,11,3,13,49145
1636,1,11,3,14,11730
1637,1,11,3,15,262932
1638,1,11,3,16,66733
1639,1,11,1,17,707764
1640,1,11,1,18,90403
1641,1,11,1,19,183967
1642,1,11,1,20,155490
1643,1,11,1,21,12178
1644,1,11,2,17,8729937
1645,1,11,2,18,624137
1646,1,11,2,19,2387563
1647,1,11,2,20,3781351
1648,1,11,2,21,22053
1649,1,11,3,17,11559
1650,1,11,3,18,0
1651,1,11,3,19,0
1652,1,11,3,20,28510
1653,1,11,3,21,350472
1654,1,11,1,22,11290
1655,1,11,1,23,90409
1656,1,11,1,24,50658
1657,1,11,1,25,150463
1658,1,11,1,26,103831
1659,1,11,1,27,151368
1660,1,11,1,28,116915
1661,1,11,1,29,57402
1662,1,11,1,30,417466
1663,1,11,2,22,1913025
1664,1,11,2,23,1249970
1665,1,11,2,24,1353775
1666,1,11,2,25,2025342
1667,1,11,2,26,1257105
1668,1,11,2,27,1514525
1669,1,11,2,28,483381
1670,1,11,2,29,513978
1671,1,11,2,30,5233941
1672,1,11,3,22,0
1673,1,11,3,23,0
1674,1,11,3,24,43297
1675,1,11,3,25,28510
1676,1,11,3,26,0
1677,1,11,3,27,2996
1678,1,11,3,28,0
1679,1,11,3,29,1401
1680,1,11,3,30,314337
1681,1,11,1,31,81558
1682,1,11,1,32,1064390
1683,1,11,1,33,3854
1684,1,11,1,34,0
1685,1,11,2,31,1957230
1686,1,11,2,32,13485105
1687,1,11,2,33,91909
1688,1,11,2,34,10799
1689,1,11,3,31,7162
1690,1,11,3,32,32907
1691,1,11,3,33,0
1692,1,11,3,34,350472
1693,1,11,1,35,0
1694,1,11,1,36,0
1695,1,11,1,37,0
1696,1,11,1,38,0
1697,1,11,1,39,0
1698,1,11,1,40,0
1699,1,11,1,41,0
1700,1,11,1,42,0
1701,1,11,1,43,0
1702,1,11,1,44,0
1703,1,11,1,45,0
1704,1,11,1,46,0
1705,1,11,1,47,0
1706,1,11,1,48,0
1707,1,11,1,49,0
1708,1,11,1,50,0
1709,1,11,1,51,0
1710,1,11,1,52,29184
1711,1,11,1,53,1120618
1712,1,11,2,35,4381751
1713,1,11,2,36,1742467
1714,1,11,2,37,923530
1715,1,11,2,38,397946
1716,1,11,2,39,4336851
1717,1,11,2,40,2274856
1718,1,11,2,41,596368
1719,1,11,2,42,1392958
1720,1,11,2,43,1296740
1721,1,11,2,44,1309229
1722,1,11,2,45,253264
1723,1,11,2,46,785830
1724,1,11,2,47,769870
1725,1,11,2,48,374415
1726,1,11,2,49,137804
1727,1,11,2,50,179640
1728,1,11,2,51,22117
1729,1,11,2,52,727517
1730,1,11,2,53,7008672
1731,1,11,3,35,0
1732,1,11,3,36,0
1733,1,11,3,37,0
1734,1,11,3,38,0
1735,1,11,3,39,0
1736,1,11,3,40,0
1737,1,11,3,41,0
1738,1,11,3,42,0
1739,1,11,3,43,0
1740,1,11,3,44,0
1741,1,11,3,45,0
1742,1,11,3,46,0
1743,1,11,3,47,0
1744,1,11,3,48,0
1745,1,11,3,49,0
1746,1,11,3,50,0
1747,1,11,3,51,0
1748,1,11,3,52,0
1749,1,11,3,53,390541
1750,1,12,1,1,0
1751,1,12,1,2,112913
1752,1,12,1,3,120967
1753,1,12,1,4,116242
1754,1,12,1,5,205851
1755,1,12,2,1,1034184
1756,1,12,2,2,1773926
1757,1,12,2,3,2022962
1758,1,12,2,4,1205527
1759,1,12,2,5,1311439
1760,1,12,3,1,30396
1761,1,12,3,2,0
1762,1,12,3,3,14212
1763,1,12,3,4,1332
1764,1,12,3,5,6032
1765,1,12,1,6,257452
1766,1,12,1,7,298521
1767,1,12,2,6,3490490
1768,1,12,2,7,3857548
1769,1,12,3,6,13012
1770,1,12,3,7,38960
1771,1,12,1,8,0
1772,1,12,1,9,352794
1773,1,12,1,10,159946
1774,1,12,1,11,29278
1775,1,12,1,12,13956
1776,1,12,2,8,659243
1777,1,12,2,9,3962016
1778,1,12,2,10,2291006
1779,1,12,2,11,201054
1780,1,12,2,12,234718
1781,1,12,3,8,21772
1782,1,12,3,9,15120
1783,1,12,3,10,2745
1784,1,12,3,11,0
1785,1,12,3,12,12335
1786,1,12,1,13,14768
1787,1,12,1,14,132145
1788,1,12,1,15,163804
1789,1,12,1,16,245255
1790,1,12,2,13,714003
1791,1,12,2,14,2412643
1792,1,12,2,15,2140886
1793,1,12,2,16,2080506
1794,1,12,3,13,0
1795,1,12,3,14,0
1796,1,12,3,15,39822
1797,1,12,3,16,12150
1798,1,12,1,17,422971
1799,1,12,1,18,21120
1800,1,12,1,19,26213
1801,1,12,1,20,85669
1802,1,12,1,21,0
1803,1,12,2,17,3897428
1804,1,12,2,18,185793
1805,1,12,2,19,963078
1806,1,12,2,20,2260251
1807,1,12,2,21,41488
1808,1,12,3,17,1021
1809,1,12,3,18,1332
1810,1,12,3,19,0
1811,1,12,3,20,0
1812,1,12,3,21,49618
1813,1,12,1,22,42330
1814,1,12,1,23,35893
1815,1,12,1,24,30848
1816,1,12,1,25,36802
1817,1,12,1,26,72642
1818,1,12,1,27,46821
1819,1,12,1,28,58183
1820,1,12,1,29,88961
1821,1,12,1,30,143493
1822,1,12,2,22,772369
1823,1,12,2,23,637146
1824,1,12,2,24,722399
1825,1,12,2,25,693765
1826,1,12,2,26,588155
1827,1,12,2,27,567589
1828,1,12,2,28,379399
1829,1,12,2,29,334797
1830,1,12,2,30,2652418
1831,1,12,3,22,0
1832,1,12,3,23,0
1833,1,12,3,24,2242
1834,1,12,3,25,4396
1835,1,12,3,26,0
1836,1,12,3,27,0
1837,1,12,3,28,0
1838,1,12,3,29,0
1839,1,12,3,30,45334
1840,1,12,1,31,43605
1841,1,12,1,32,510003
1842,1,12,1,33,0
1843,1,12,1,34,2366
1844,1,12,2,31,1306088
1845,1,12,2,32,5939817
1846,1,12,2,33,88081
1847,1,12,2,34,14052
1848,1,12,3,31,0
1849,1,12,3,32,6638
1850,1,12,3,33,0
1851,1,12,3,34,45334
1852,1,12,1,35,0
1853,1,12,1,36,1064
1854,1,12,1,37,0
1855,1,12,1,38,0
1856,1,12,1,39,0
1857,1,12,1,40,1505
1858,1,12,1,41,0
1859,1,12,1,42,0
1860,1,12,1,43,0
1861,1,12,1,44,0
1862,1,12,1,45,0
1863,1,12,1,46,0
1864,1,12,1,47,0
1865,1,12,1,48,0
1866,1,12,1,49,0
1867,1,12,1,50,0
1868,1,12,1,51,0
1869,1,12,1,52,14291
1870,1,12,1,53,539113
1871,1,12,2,35,2323177
1872,1,12,2,36,932054
1873,1,12,2,37,473655
1874,1,12,2,38,475424
1875,1,12,2,39,2399109
1876,1,12,2,40,910195
1877,1,12,2,41,304347
1878,1,12,2,42,1219490
1879,1,12,2,43,1050591
1880,1,12,2,44,517226
1881,1,12,2,45,113844
1882,1,12,2,46,262864
1883,1,12,2,47,226960
1884,1,12,2,48,131486
1885,1,12,2,49,81957
1886,1,12,2,50,75958
1887,1,12,2,51,7906
1888,1,12,2,52,422655
1889,1,12,2,53,3018187
1890,1,12,3,35,0
1891,1,12,3,36,0
1892,1,12,3,37,0
1893,1,12,3,38,0
1894,1,12,3,39,1332
1895,1,12,3,40,0
1896,1,12,3,41,1332
1897,1,12,3,42,0
1898,1,12,3,43,0
1899,1,12,3,44,0
1900,1,12,3,45,0
1901,1,12,3,46,0
1902,1,12,3,47,0
1903,1,12,3,48,0
1904,1,12,3,49,0
1905,1,12,3,50,0
1906,1,12,3,51,0
1907,1,12,3,52,0
1908,1,12,3,53,50640
1909,1,13,1,1,7529
1910,1,13,1,2,43064
1911,1,13,1,3,46980
1912,1,13,1,4,28827
1913,1,13,1,5,18255
1914,1,13,2,1,64306
1915,1,13,2,2,182342
1916,1,13,2,3,256707
1917,1,13,2,4,154996
1918,1,13,2,5,254318
1919,1,13,3,1,7620
1920,1,13,3,2,1237
1921,1,13,3,3,1457
1922,1,13,3,4,604
1923,1,13,3,5,4988
1924,1,13,1,6,66206
1925,1,13,1,7,78448
1926,1,13,2,6,452195
1927,1,13,2,7,460474
1928,1,13,3,6,6578
1929,1,13,3,7,9328
1930,1,13,1,8,8519
1931,1,13,1,9,35081
1932,1,13,1,10,4198
1933,1,13,1,11,60898
1934,1,13,1,12,35959
1935,1,13,2,8,83780
1936,1,13,2,9,204637
1937,1,13,2,10,7411
1938,1,13,2,11,330719
1939,1,13,2,12,286123
1940,1,13,3,8,431
1941,1,13,3,9,4202
1942,1,13,3,10,0
1943,1,13,3,11,5459
1944,1,13,3,12,5813
1945,1,13,1,13,0
1946,1,13,1,14,26838
1947,1,13,1,15,54893
1948,1,13,1,16,62924
1949,1,13,2,13,28217
1950,1,13,2,14,327662
1951,1,13,2,15,288206
1952,1,13,2,16,268584
1953,1,13,3,13,3186
1954,1,13,3,14,0
1955,1,13,3,15,8893
1956,1,13,3,16,3826
1957,1,13,1,17,76342
1958,1,13,1,18,742
1959,1,13,1,19,20440
1960,1,13,1,20,46071
1961,1,13,1,21,1060
1962,1,13,2,17,537440
1963,1,13,2,18,26230
1964,1,13,2,19,112144
1965,1,13,2,20,234694
1966,1,13,2,21,2161
1967,1,13,3,17,4988
1968,1,13,3,18,0
1969,1,13,3,19,0
1970,1,13,3,20,842
1971,1,13,3,21,10076
1972,1,13,1,22,226
1973,1,13,1,23,4850
1974,1,13,1,24,5216
1975,1,13,1,25,24115
1976,1,13,1,26,28848
1977,1,13,1,27,19677
1978,1,13,1,28,7179
1979,1,13,1,29,12971
1980,1,13,1,30,41573
1981,1,13,2,22,136964
1982,1,13,2,23,56106
1983,1,13,2,24,75522
1984,1,13,2,25,160209
1985,1,13,2,26,78211
1986,1,13,2,27,95471
1987,1,13,2,28,41554
1988,1,13,2,29,40714
1989,1,13,2,30,227917
1990,1,13,3,22,0
1991,1,13,3,23,0
1992,1,13,3,24,0
1993,1,13,3,25,0
1994,1,13,3,26,0
1995,1,13,3,27,412
1996,1,13,3,28,1457
1997,1,13,3,29,0
1998,1,13,3,30,14037
1999,1,13,1,31,10475
2000,1,13,1,32,131311
2001,1,13,1,33,2869
2002,1,13,1,34,0
2003,1,13,2,31,23875
2004,1,13,2,32,876728
2005,1,13,2,33,12066
2006,1,13,2,34,0
2007,1,13,3,31,0
2008,1,13,3,32,7287
2009,1,13,3,33,0
2010,1,13,3,34,8619
2011,1,13,1,35,0
2012,1,13,1,36,3011
2013,1,13,1,37,0
2014,1,13,1,38,0
2015,1,13,1,39,3787
2016,1,13,1,40,0
2017,1,13,1,41,0
2018,1,13,1,42,0
2019,1,13,1,43,1821
2020,1,13,1,44,0
2021,1,13,1,45,0
2022,1,13,1,46,0
2023,1,13,1,47,0
2024,1,13,1,48,0
2025,1,13,1,49,0
2026,1,13,1,50,0
2027,1,13,1,51,0
2028,1,13,1,52,2224
2029,1,13,1,53,133811
2030,1,13,2,35,226802
2031,1,13,2,36,97841
2032,1,13,2,37,44768
2033,1,13,2,38,37505
2034,1,13,2,39,201393
2035,1,13,2,40,115551
2036,1,13,2,41,43946
2037,1,13,2,42,45432
2038,1,13,2,43,55506
2039,1,13,2,44,32601
2040,1,13,2,45,653
2041,1,13,2,46,5651
2042,1,13,2,47,7083
2043,1,13,2,48,7649
2044,1,13,2,49,22064
2045,1,13,2,50,15908
2046,1,13,2,51,0
2047,1,13,2,52,30622
2048,1,13,2,53,498722
2049,1,13,3,35,0
2050,1,13,3,36,0
2051,1,13,3,37,0
2052,1,13,3,38,0
2053,1,13,3,39,4108
2054,1,13,3,40,0
2055,1,13,3,41,0
2056,1,13,3,42,0
2057,1,13,3,43,0
2058,1,13,3,44,0
2059,1,13,3,45,0
2060,1,13,3,46,0
2061,1,13,3,47,0
2062,1,13,3,48,0
2063,1,13,3,49,0
2064,1,13,3,50,0
2065,1,13,3,51,0
2066,1,13,3,52,0
2067,1,13,3,53,11798
2068,1,14,1,1,15171
2069,1,14,1,2,27234
2070,1,14,1,3,31937
2071,1,14,1,4,16470
2072,1,14,1,5,14994
2073,1,14,2,1,108365
2074,1,14,2,2,324547
2075,1,14,2,3,290458
2076,1,14,2,4,202473
2077,1,14,2,5,283260
2078,1,14,3,1,19318
2079,1,14,3,2,434
2080,1,14,3,3,3433
2081,1,14,3,4,4220
2082,1,14,3,5,883
2083,1,14,1,6,34255
2084,1,14,1,7,71551
2085,1,14,2,6,613029
2086,1,14,2,7,596074
2087,1,14,3,6,17872
2088,1,14,3,7,10416
2089,1,14,1,8,11124
2090,1,14,1,9,93404
2091,1,14,1,10,0
